AdvancedStats,,,,,,,,,,,,,,,,,
player_id,situation,season,I_F_xGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_savedShotsOnGoal,I_F_faceOffsWon,I_F_hits,I_F_takeaways
8475186,5on5,2017,3.77,3.69,3,5,121,46,62,229,12,4,9,117,0,126,14
8475186,4on5,2017,0.28,0.28,0,0,4,2,1,7,1,1,0,3,0,4,3
8475186,5on4,2017,0.16,0.16,1,1,4,4,2,10,2,0,1,4,0,0,0
8475185,all,2017,3.12,3.08,1,1,35,13,14,62,4,2,4,33,141,26,7
8475185,5on5,2017,2.41,2.38,1,1,31,10,12,53,4,2,4,29,122,25,7
8475185,4on5,2017,0.23,0.23,0,0,3,2,1,6,0,0,0,3,16,1,0
8475185,5on4,2017,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
8475184,all,2021,38.9,36.18,12,13,258,85,69,412,77,52,22,206,67,141,27
8475184,5on5,2021,17.24,16.68,7,5,162,55,53,270,32,20,13,142,57,123,18
8475184,4on5,2021,0.83,0.83,0,0,11,2,3,16,3,3,0,8,3,4,7
8475184,5on4,2021,16.33,14.75,3,4,63,21,5,89,31,24,7,39,2,10,1
8475184,all,2020,17.43,16.5,7,3,102,43,32,177,30,20,6,82,30,115,17
8475184,5on5,2020,6.39,6.15,5,2,57,24,25,106,15,8,2,49,29,109,14
8475184,4on5,2020,0.33,0.33,0,0,2,3,0,5,0,0,1,2,0,0,0
8475184,5on4,2020,9.66,9.16,2,1,37,14,4,55,13,10,2,27,1,3,1
8475184,all,2019,19.16,18.52,12,8,156,61,41,258,44,24,13,132,51,116,22
8475184,5on5,2019,9.43,9.3,9,8,110,34,34,178,29,12,8,98,43,109,19
8475184,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475184,5on4,2019,7.81,7.52,3,0,38,24,5,67,11,8,5,30,5,6,1
8475184,all,2018,25.19,24.27,12,13,202,78,44,324,53,28,18,174,27,159,31
8475184,5on5,2018,14.39,14.02,6,12,147,50,42,239,37,19,11,128,24,147,28
8475184,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475184,5on4,2018,7.38,6.97,4,1,37,17,1,55,12,7,6,30,1,5,2
8475184,all,2017,14.51,13.91,11,10,137,59,40,236,37,16,10,121,25,103,18
8475184,5on5,2017,8.71,8.42,7,7,105,43,31,179,22,8,7,97,20,97,17
8475184,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475184,5on4,2017,4.95,4.68,3,1,28,12,4,44,10,6,2,22,4,5,0
8475181,all,2021,2.71,2.63,6,15,71,33,34,138,24,3,4,68,0,37,30
8475181,5on5,2021,1.98,1.92,3,8,58,27,28,113,14,3,3,55,0,30,27
8475181,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
8475181,5on4,2021,0.34,0.33,0,6,9,5,6,20,6,0,1,9,0,1,2
8475181,all,2020,3.59,3.51,13,16,79,27,40,146,31,2,6,77,0,58,6
8475181,5on5,2020,1.97,1.91,9,9,58,21,34,113,18,0,3,58,0,55,6
8475181,4on5,2020,0.03,0.03,0,0,0,1,0,1,0,0,0,0,0,0,0
8475181,5on4,2020,0.95,0.93,3,6,14,5,4,23,10,1,2,13,0,2,0
8475181,all,2019,3.26,3.2,9,9,72,46,62,180,21,3,7,69,0,62,17
8475181,5on5,2019,2.7,2.65,6,6,61,43,57,161,14,2,6,59,0,55,10
8475181,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
8475181,5on4,2019,0.19,0.19,1,2,7,2,4,13,3,0,0,7,0,1,4
8475181,all,2018,5.93,5.77,15,6,116,54,90,260,25,4,12,112,0,77,18
8475181,5on5,2018,3.86,3.76,8,3,79,38,61,178,15,4,6,75,0,65,13
8475181,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8475181,5on4,2018,1.79,1.73,7,3,31,14,26,71,10,0,5,31,0,5,4
8475181,all,2017,5.99,5.78,15,17,153,57,102,312,42,10,13,143,0,95,21
8475181,5on5,2017,3.47,3.42,10,11,93,37,65,195,26,5,4,88,0,83,14
8475181,4on5,2017,0,0,0,0,2,0,1,3,0,0,0,2,0,0,1
8475181,5on4,2017,1.51,1.44,5,5,48,16,31,95,14,4,7,44,0,5,4
8475180,all,2017,2.01,1.9,2,1,30,7,9,46,4,1,1,29,107,14,7
8475180,5on5,2017,2.01,1.9,1,1,29,7,9,45,3,1,1,28,96,14,6
8475180,4on5,2017,0,0,1,0,1,0,0,1,1,0,0,1,7,0,0
8475180,5on4,2017,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8475179,all,2021,5.01,4.98,11,6,74,38,56,168,24,7,5,67,0,100,16
8475179,5on5,2021,3.75,3.77,9,6,62,37,52,151,20,5,4,57,0,97,16
8475179,4on5,2021,0.26,0.26,0,0,5,0,1,6,0,0,0,5,0,3,0
8475179,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475179,all,2020,1.69,1.67,1,3,51,20,39,110,4,0,0,51,0,93,8
8475179,5on5,2020,1.69,1.67,1,3,51,20,39,110,4,0,0,51,0,90,7
8475179,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
8475179,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475179,all,2019,2.34,2.27,3,5,54,32,55,141,10,2,1,52,0,104,16
8475179,5on5,2019,1.96,1.91,2,5,50,31,55,136,9,2,1,48,0,95,13
8475179,4on5,2019,0.11,0.11,0,0,1,0,0,1,0,0,0,1,0,4,3
8475179,5on4,2019,0.01,0.01,0,0,1,0,0,1,0,0,0,1,0,1,0
8475179,all,2018,1.57,1.54,3,3,40,23,33,96,6,0,4,40,0,88,19
8475179,5on5,2018,1.57,1.54,3,3,40,23,33,96,6,0,4,40,0,85,16
8475179,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
8475179,5on4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475179,all,2017,1.99,1.97,5,3,48,28,41,117,11,3,2,45,0,69,11
8475179,5on5,2017,1.94,1.92,5,3,45,27,37,109,11,3,2,42,0,64,9
8475179,4on5,2017,0.03,0.03,0,0,3,0,2,5,0,0,0,3,0,5,2
8475179,5on4,2017,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8475178,all,2021,7.31,7.27,10,3,58,26,19,103,19,6,5,52,3,154,13
8475178,5on5,2021,6.02,5.99,8,3,53,24,18,95,14,3,5,50,3,154,13
8475178,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475178,5on4,2021,0.53,0.53,0,0,3,1,1,5,2,2,0,1,0,0,0
8475178,all,2020,2.6,2.49,3,0,18,12,8,38,5,2,1,16,0,73,3
8475178,5on5,2020,2.6,2.49,3,0,18,12,8,38,5,2,1,16,0,73,3
8475178,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475178,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475178,all,2019,11.62,11.44,10,9,99,32,33,164,34,15,8,84,1,157,26
8475178,5on5,2019,10.54,10.4,9,8,90,31,32,153,32,15,7,75,0,155,26
8475178,4on5,2019,0.06,0.06,0,0,1,0,0,1,0,0,0,1,0,0,0
8475178,5on4,2019,0.41,0.37,0,0,5,1,0,6,0,0,1,5,0,0,0
8475178,all,2018,14.58,13.82,7,4,111,27,32,170,26,15,10,96,0,192,35
8475178,5on5,2018,10.88,10.14,7,4,102,24,30,156,23,12,9,90,0,190,32
8475178,4on5,2018,0.58,0.58,0,0,3,2,1,6,1,1,0,2,0,1,3
8475178,5on4,2018,1.02,1.01,0,0,1,1,0,2,0,0,1,1,0,0,0
8475178,all,2017,9.23,8.85,7,5,86,29,28,143,19,7,7,79,5,129,26
8475178,5on5,2017,8.28,7.9,4,5,80,28,25,133,16,7,6,73,2,122,18
8475178,4on5,2017,0.95,0.95,2,0,6,1,3,10,2,0,1,6,3,5,8
8475178,5on4,2017,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
8475177,all,2021,3.8,3.76,2,2,107,45,73,225,8,4,4,103,0,146,18
8475177,5on5,2021,3.45,3.42,2,1,100,43,70,213,6,3,4,97,0,130,15
8475177,4on5,2021,0.1,0.09,0,0,4,1,0,5,0,0,0,4,0,12,2
8475177,5on4,2021,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8475177,all,2020,1.8,1.69,4,5,58,27,47,132,10,1,7,57,0,96,15
8475177,5on5,2020,1.79,1.68,3,5,57,27,47,131,9,1,6,56,0,83,13
8475177,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2
8475177,5on4,2020,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8475177,all,2019,0.85,0.86,2,3,42,14,39,95,6,1,1,41,0,93,9
8475177,5on5,2019,0.84,0.85,2,3,41,14,38,93,6,1,1,40,0,74,9
8475177,4on5,2019,0.01,0.01,0,0,1,0,1,2,0,0,0,1,0,17,0
8475177,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475177,all,2018,5.09,4.91,6,5,102,73,108,283,12,1,15,101,0,186,59
8475177,5on5,2018,4.44,4.34,6,5,95,68,105,268,12,1,15,94,0,161,52
8475177,4on5,2018,0.06,0.06,0,0,6,1,1,8,0,0,0,6,0,23,4
8475177,5on4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475177,all,2017,1.35,1.35,6,5,44,19,28,91,12,1,6,43,0,45,14
8475177,5on5,2017,1.22,1.22,5,4,38,18,28,84,10,1,6,37,0,40,14
8475177,4on5,2017,0.04,0.04,0,0,6,0,0,6,0,0,0,6,0,3,0
8475177,5on4,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475176,all,2021,0.2,0.2,1,3,6,2,5,13,5,1,0,5,0,1,2
8475176,5on5,2021,0.18,0.18,1,0,5,2,4,11,2,1,0,4,0,1,2
8475176,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475176,5on4,2021,0.02,0.02,0,2,1,0,1,2,2,0,0,1,0,0,0
8475176,all,2020,4.28,4.1,10,3,73,18,52,143,18,5,10,68,0,21,7
8475176,5on5,2020,1.65,1.59,8,3,52,15,46,113,14,3,8,49,0,18,5
8475176,4on5,2020,0.2,0.2,0,0,3,0,0,3,0,0,0,3,0,0,0
8475176,5on4,2020,1.54,1.46,2,0,13,1,5,19,4,2,2,11,0,1,2
8475176,all,2019,7.02,6.86,16,13,114,38,77,229,37,8,7,106,0,48,24
8475176,5on5,2019,2.68,2.6,12,8,77,26,53,156,23,3,3,74,0,39,14
8475176,4on5,2019,0.43,0.43,0,0,5,0,1,6,0,0,0,5,0,5,9
8475176,5on4,2019,0.93,0.89,3,3,20,5,12,37,8,2,3,18,0,1,0
8475176,all,2018,8.12,7.85,17,16,149,69,90,308,40,7,15,142,0,71,54
8475176,5on5,2018,3.86,3.74,10,12,101,47,67,215,26,4,8,97,0,64,35
8475176,4on5,2018,0.4,0.4,0,0,6,3,0,9,0,0,0,6,0,3,16
8475176,5on4,2018,2.24,2.16,3,1,31,16,13,60,5,1,6,30,0,0,1
8475176,all,2017,5.06,4.77,12,11,110,49,61,220,32,9,12,101,0,27,33
8475176,5on5,2017,2.58,2.56,4,9,75,32,51,158,19,6,8,69,0,25,22
8475176,4on5,2017,0.16,0.16,2,1,5,1,0,6,3,0,1,5,0,2,8
8475176,5on4,2017,1.3,1.22,3,0,20,11,6,37,5,2,2,18,0,0,1
8475175,all,2018,11.09,10.57,2,6,119,35,23,177,19,11,12,108,7,65,18
8475175,5on5,2018,8.39,8.12,1,6,105,32,21,158,15,8,12,97,1,62,16
8475175,4on5,2018,0.91,0.91,1,0,10,2,1,13,2,1,0,9,4,2,2
8475175,5on4,2018,0.29,0.05,0,0,2,0,0,2,0,0,0,2,1,0,0
8475175,all,2017,11.23,10.74,2,2,126,20,29,175,12,8,7,118,2,104,25
8475175,5on5,2017,10.55,10.13,2,2,114,19,28,161,12,8,6,106,0,101,18
8475175,4on5,2017,0.57,0.52,0,0,9,1,1,11,0,0,1,9,2,2,6
8475175,5on4,2017,0.01,0.01,0,0,1,0,0,1,0,0,0,1,0,1,0
8475172,all,2021,29.41,28.19,35,24,247,92,100,439,87,28,24,219,585,52,36
8475172,5on5,2021,12.17,11.92,22,10,155,52,68,275,48,16,10,139,403,45,30
8475172,4on5,2021,0.18,0.18,0,0,2,0,0,2,0,0,0,2,23,2,1
8475172,5on4,2021,11.01,10.07,7,12,66,34,21,121,25,6,12,60,93,4,2
8475172,all,2020,17.23,16.69,16,5,170,55,64,289,32,11,17,159,392,36,22
8475172,5on5,2020,10.12,10.28,10,3,118,40,51,209,21,8,12,110,301,36,20
8475172,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
8475172,5on4,2020,3.81,3.44,4,2,43,8,8,59,9,3,5,40,69,0,0
8475172,all,2019,11.87,11.82,8,9,133,50,44,227,36,19,9,114,407,60,21
8475172,5on5,2019,7.34,7.48,6,4,95,29,30,154,25,15,5,80,279,54,20
8475172,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
8475172,5on4,2019,3.75,3.57,2,5,32,18,11,61,11,4,4,28,100,4,0
8475172,all,2018,20.49,19.24,14,13,184,103,78,365,43,16,20,168,403,85,42
8475172,5on5,2018,12.28,12.01,11,7,135,72,66,273,29,11,8,124,386,81,37
8475172,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475172,5on4,2018,5.49,5.19,3,5,41,26,11,78,12,4,11,37,7,3,1
8475172,all,2017,24.7,23.68,12,11,211,75,81,367,55,32,11,179,546,94,42
8475172,5on5,2017,13.89,13.56,7,7,155,48,70,273,32,18,3,137,490,90,39
8475172,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475172,5on4,2017,8.69,8.09,4,3,45,22,6,73,19,12,8,33,30,2,1
8475171,all,2021,6.45,6.16,14,10,168,66,118,352,29,5,16,163,0,105,26
8475171,5on5,2021,4.43,4.33,9,7,129,54,94,277,18,2,13,127,0,96,20
8475171,4on5,2021,0.24,0.22,0,0,9,3,2,14,0,0,0,9,0,5,3
8475171,5on4,2021,1.18,1.13,5,2,25,5,21,51,10,3,2,22,0,1,2
8475171,all,2020,3.24,3.1,11,10,83,39,53,175,24,3,4,80,0,72,12
8475171,5on5,2020,1.77,1.72,5,3,57,35,39,131,9,1,4,56,0,62,9
8475171,4on5,2020,0.01,0.01,0,0,1,0,1,2,0,0,0,1,0,6,2
8475171,5on4,2020,1,0.95,6,6,18,3,10,31,14,2,0,16,0,2,1
8475171,all,2019,6.55,6.15,7,14,133,55,81,269,30,9,8,124,0,129,19
8475171,5on5,2019,4.04,3.92,6,10,99,49,61,209,21,5,6,94,0,114,13
8475171,4on5,2019,0.04,0.04,0,0,2,0,2,4,0,0,0,2,0,11,3
8475171,5on4,2019,1.58,1.55,1,3,24,5,13,42,6,2,2,22,0,2,1
8475171,all,2018,10.04,9.79,19,11,175,103,149,427,44,14,13,161,0,162,32
8475171,5on5,2018,5.09,4.95,8,5,113,79,104,296,18,5,7,108,0,141,23
8475171,4on5,2018,0.03,0.03,2,0,4,1,0,5,3,1,0,3,0,7,0
8475171,5on4,2018,2.91,2.82,7,4,41,17,30,88,15,4,6,37,0,5,3
8475171,all,2017,11.96,11.46,14,14,202,77,163,442,42,14,19,188,0,160,29
8475171,5on5,2017,6.3,5.99,9,5,139,45,107,291,21,7,6,132,0,131,25
8475171,4on5,2017,0.01,0.01,0,0,2,0,0,2,0,0,0,2,0,15,0
8475171,5on4,2017,3.43,3.34,4,5,38,23,36,97,15,6,10,32,0,5,3
8475170,all,2021,17.92,17.01,27,7,111,41,45,197,58,24,10,87,284,119,42
8475170,5on5,2021,8.37,8.14,13,5,70,29,35,134,31,13,5,57,247,112,35
8475170,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1
8475170,5on4,2021,6.63,6.21,9,1,27,9,8,44,17,7,3,20,10,2,3
8475170,all,2020,15.76,14.87,15,5,113,39,27,179,36,16,7,97,318,119,24
8475170,5on5,2020,8.69,8.43,10,3,69,27,18,114,21,8,4,61,278,109,22
8475170,4on5,2020,0.11,0.11,0,0,1,1,0,2,0,0,0,1,10,2,1
8475170,5on4,2020,5.04,4.8,2,1,29,9,7,45,9,6,3,23,12,6,0
8475170,all,2019,15.61,15.14,21,13,136,35,49,220,59,25,8,111,345,120,26
8475170,5on5,2019,8.11,8.03,12,7,88,21,24,133,33,14,6,74,308,116,24
8475170,4on5,2019,0.02,0.02,0,0,0,1,0,1,0,0,0,0,1,0,0
8475170,5on4,2019,5.6,5.38,6,3,37,9,20,66,19,10,2,27,19,4,0
8475170,all,2018,25.4,24.52,24,13,159,67,37,263,54,17,10,142,324,111,51
8475170,5on5,2018,17.41,16.81,15,10,117,51,26,194,35,10,10,107,265,103,47
8475170,4on5,2018,0.12,0.12,0,0,2,0,0,2,0,0,0,2,10,2,0
8475170,5on4,2018,4.21,4.03,6,2,25,10,7,42,12,4,0,21,22,4,2
8475170,all,2017,24.11,23.22,23,19,210,81,64,355,70,28,15,182,660,154,56
8475170,5on5,2017,14.15,13.88,13,12,143,53,48,244,39,14,11,129,516,145,45
8475170,4on5,2017,0.34,0.34,0,0,3,0,0,3,0,0,0,3,14,1,4
8475170,5on4,2017,4.93,4.64,5,5,41,19,7,67,17,7,1,34,97,7,4
8475169,all,2021,18.53,18.28,9,8,152,54,54,260,39,22,13,130,9,135,16
8475169,5on5,2021,11.1,11.06,5,8,116,43,45,204,25,12,12,104,8,129,15
8475169,4on5,2021,0.37,0.37,1,0,3,0,0,3,3,2,0,1,0,0,0
8475169,5on4,2021,2.13,1.95,1,0,22,7,6,35,4,3,1,19,0,3,1
8475169,all,2020,21.39,20.59,19,8,194,61,67,322,49,22,22,172,23,97,30
8475169,5on5,2020,10.56,10.24,12,7,131,47,46,224,31,12,18,119,16,90,21
8475169,4on5,2020,1.36,1.34,2,0,12,1,1,14,4,2,1,10,1,2,6
8475169,5on4,2020,4.71,4.52,4,0,30,10,12,52,7,3,2,27,4,2,2
8475169,all,2019,28.73,26.87,14,6,215,65,65,345,46,26,20,189,106,134,45
8475169,5on5,2019,13.36,12.99,6,5,154,42,49,245,20,9,13,145,54,129,41
8475169,4on5,2019,0.82,0.82,0,0,10,2,1,13,2,2,1,8,8,3,2
8475169,5on4,2019,10.02,9,3,1,41,14,9,64,15,11,5,30,34,1,0
8475169,all,2018,26.69,25.53,13,13,268,83,92,443,56,30,31,238,92,173,48
8475169,5on5,2018,18.31,17.41,10,8,210,64,78,352,39,21,28,189,66,162,40
8475169,4on5,2018,1.53,1.53,1,0,10,2,1,13,2,1,0,9,8,6,5
8475169,5on4,2018,5.55,5.32,1,5,34,12,10,56,11,5,2,29,15,4,1
8475169,all,2017,30.49,29.3,12,13,308,91,93,492,54,29,31,279,120,159,40
8475169,5on5,2017,20.59,19.9,10,8,221,63,65,349,35,17,22,204,80,149,35
8475169,4on5,2017,1.84,1.74,0,0,9,3,2,14,4,4,2,5,1,1,2
8475169,5on4,2017,4.12,3.98,1,4,48,18,13,79,8,3,5,45,32,5,2
8475168,all,2021,34.82,33.51,24,19,229,89,65,383,86,43,14,186,119,31,31
8475168,5on5,2021,15.18,14.74,15,11,142,51,45,238,47,21,12,121,68,29,28
8475168,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8475168,5on4,2021,11.52,10.9,8,5,60,25,15,100,28,15,2,45,32,2,1
8475168,all,2020,8.75,8.38,5,2,72,30,23,125,13,6,6,66,161,30,13
8475168,5on5,2020,6.17,6.05,4,1,52,28,19,99,9,4,4,48,130,28,11
8475168,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8475168,5on4,2020,1.45,1.3,1,1,15,2,3,20,2,0,2,15,21,0,0
8475168,all,2019,17.14,16.43,16,13,136,49,43,228,42,13,14,123,386,40,31
8475168,5on5,2019,10.1,9.7,11,9,92,40,34,166,28,8,12,84,305,37,29
8475168,4on5,2019,0.18,0.18,0,0,1,0,0,1,0,0,0,1,3,0,0
8475168,5on4,2019,5.52,5.21,3,1,31,8,3,42,8,4,2,27,53,1,1
8475168,all,2018,23.07,22.04,24,14,172,54,48,274,69,31,12,141,676,28,50
8475168,5on5,2018,15.33,14.65,15,8,132,35,37,204,45,22,9,110,538,28,45
8475168,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
8475168,5on4,2018,4.55,4.26,5,2,22,14,6,42,12,5,2,17,93,0,0
8475168,all,2017,22.35,21.51,22,10,190,73,65,328,59,27,9,163,717,60,47
8475168,5on5,2017,13.94,13.68,16,6,138,55,56,249,39,17,4,121,565,55,43
8475168,4on5,2017,0,0,0,0,0,0,1,1,0,0,0,0,16,0,1
8475168,5on4,2017,5.71,5.47,1,1,37,11,6,54,10,8,5,29,92,1,1
8475167,all,2021,14.75,14.38,34,31,219,112,131,462,85,20,19,199,0,93,52
8475167,5on5,2021,6.99,6.83,11,15,148,74,89,311,37,11,12,137,0,81,33
8475167,4on5,2021,0.19,0.19,0,0,2,2,1,5,0,0,0,2,0,5,6
8475167,5on4,2021,4.43,4.25,16,12,48,26,29,103,34,6,7,42,0,4,5
8475167,all,2020,8.4,8.27,22,14,138,68,107,313,45,9,6,129,0,51,12
8475167,5on5,2020,4.12,4.04,6,3,100,45,71,216,14,5,4,95,0,48,11
8475167,4on5,2020,0.07,0.07,0,0,0,1,2,3,0,0,0,0,0,0,1
8475167,5on4,2020,2.65,2.61,14,8,27,18,27,72,23,1,2,26,0,2,0
8475167,all,2019,8.57,8.27,27,17,155,66,84,305,55,11,14,144,0,73,46
8475167,5on5,2019,5.55,5.38,13,6,101,52,64,217,26,7,8,94,0,62,31
8475167,4on5,2019,0.27,0.27,0,0,8,0,2,10,0,0,1,8,0,5,8
8475167,5on4,2019,1.98,1.84,9,8,39,12,13,64,21,4,5,35,0,3,1
8475167,all,2018,10.88,10.38,21,21,183,72,73,328,54,12,10,171,0,59,32
8475167,5on5,2018,7.67,7.26,7,6,135,61,56,252,21,8,9,127,0,55,23
8475167,4on5,2018,0.15,0.15,1,0,5,2,0,7,1,0,0,5,0,4,6
8475167,5on4,2018,1.59,1.58,13,10,28,5,13,46,25,2,1,26,0,0,1
8475167,all,2017,10.98,10.61,23,23,216,96,157,469,63,17,12,199,1,139,46
8475167,5on5,2017,7.36,7.18,8,8,153,75,118,346,30,14,8,139,0,114,30
8475167,4on5,2017,0.1,0.1,1,1,4,1,2,7,2,0,0,4,0,14,8
8475167,5on4,2017,1.75,1.56,12,12,43,14,27,84,26,2,3,41,0,4,4
8475166,all,2021,33.38,31.74,21,28,237,110,82,429,76,27,27,210,813,90,40
8475166,5on5,2021,20.96,20.18,11,13,152,72,65,289,39,15,17,137,612,83,33
8475166,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8475166,5on4,2021,7.56,7.08,8,7,63,27,13,103,24,9,9,54,153,5,4
8475166,all,2020,23.22,21.88,18,13,163,59,56,278,50,19,13,144,470,51,32
8475166,5on5,2020,13.38,13.13,11,8,114,34,41,189,30,11,10,103,368,43,30
8475166,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8475166,5on4,2020,5.17,4.56,3,2,34,18,9,61,10,5,2,29,66,4,1
8475166,all,2019,23.94,23.04,23,10,197,90,70,357,59,26,21,171,615,32,35
8475166,5on5,2019,14.24,14,11,5,145,64,53,262,29,13,15,132,446,28,30
8475166,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
8475166,5on4,2019,4.88,4.45,8,4,27,19,7,53,18,6,3,21,117,2,3
8475166,all,2018,39.02,37.4,25,15,286,114,83,483,87,47,28,239,833,59,53
8475166,5on5,2018,24.63,23.72,17,10,200,79,71,350,60,33,19,167,619,51,49
8475166,4on5,2018,0.13,0.13,0,0,1,0,0,1,0,0,0,1,23,0,0
8475166,5on4,2018,11.02,10.38,5,3,66,29,8,103,16,8,9,58,135,5,1
8475166,all,2017,31.09,29.43,28,19,258,85,105,448,84,37,18,221,913,30,49
8475166,5on5,2017,15.11,14.67,13,8,145,48,60,253,39,18,8,127,620,28,38
8475166,4on5,2017,1.33,1.32,0,1,10,1,1,12,3,2,0,8,78,2,9
8475166,5on4,2017,8.03,7.39,9,5,66,27,34,127,25,11,8,55,148,0,0
8475164,all,2021,8.12,7.9,7,9,120,34,29,183,21,5,12,115,8,16,30
8475164,5on5,2021,6.04,5.88,6,5,87,28,22,137,15,4,10,83,1,14,25
8475164,4on5,2021,0.58,0.58,0,0,10,0,1,11,0,0,0,10,2,1,4
8475164,5on4,2021,0.81,0.76,1,3,16,4,6,26,5,1,2,15,5,0,0
8475164,all,2020,7.45,7.18,3,5,91,45,36,172,16,8,8,83,9,19,25
8475164,5on5,2020,4.63,4.45,2,4,63,36,31,130,11,5,6,58,4,18,17
8475164,4on5,2020,0.54,0.53,0,0,7,1,0,8,1,1,0,6,0,1,7
8475164,5on4,2020,1.7,1.63,0,0,18,7,3,28,2,2,2,16,4,0,0
8475164,all,2019,14.43,14.12,13,5,150,65,51,266,39,21,8,129,8,27,40
8475164,5on5,2019,8.87,8.72,9,4,108,48,37,193,26,13,7,95,4,25,34
8475164,4on5,2019,1.38,1.35,0,0,12,4,4,20,2,2,0,10,2,1,3
8475164,5on4,2019,1.92,1.82,1,1,21,11,7,39,6,4,1,17,1,1,0
8475164,all,2018,18.71,18.13,11,8,163,65,60,288,43,24,5,139,19,38,27
8475164,5on5,2018,11.73,11.35,5,4,128,55,46,229,25,16,4,112,10,32,21
8475164,4on5,2018,0.58,0.58,1,0,4,2,2,8,3,2,0,2,0,1,5
8475164,5on4,2018,4.02,3.84,5,3,18,6,10,34,11,3,1,15,3,3,0
8475164,all,2017,20.23,19.14,13,10,187,80,84,351,40,17,16,170,18,52,40
8475164,5on5,2017,12.75,12.52,7,6,158,50,67,275,27,14,11,144,9,49,32
8475164,4on5,2017,0.98,0.98,1,0,6,6,4,16,2,1,0,5,3,0,4
8475164,5on4,2017,3.33,3.23,3,3,17,14,9,40,8,2,3,15,4,2,2
8475163,all,2021,13.4,12.72,7,2,98,19,23,140,22,13,10,85,10,68,7
8475163,5on5,2021,6.5,6.39,4,1,71,16,20,107,12,7,8,64,9,66,7
8475163,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8475163,5on4,2021,5.84,5.34,3,1,25,3,2,30,9,5,2,20,0,2,0
8475163,all,2020,10.05,9.58,3,4,65,20,14,99,16,9,5,56,2,40,13
8475163,5on5,2020,3.65,3.6,2,3,36,12,11,59,9,4,2,32,2,40,13
8475163,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475163,5on4,2020,5.88,5.54,1,1,26,8,3,37,7,5,3,21,0,0,0
8475163,all,2019,12.68,11.88,7,6,97,35,26,158,24,11,8,86,0,56,14
8475163,5on5,2019,6.02,5.99,2,4,68,26,24,118,11,5,4,63,0,53,13
8475163,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475163,5on4,2019,6.27,5.54,5,1,28,9,2,39,11,5,4,23,0,3,1
8475163,all,2018,19.4,18.24,13,3,123,52,32,207,38,22,13,101,7,85,28
8475163,5on5,2018,10.04,9.74,7,1,84,39,30,153,20,12,8,72,5,77,23
